,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:06:00,7.488888888888889,-13.088888888888889,1.9555555555555555,-4.044444444444444,4.311111111111111,-2.8222222222222224,-6.2444444444444445,13.8,2.422222222222222,8.88888888888889,12.0,5.666666666666667
2020-09-23 16:07:00,7.644444444444445,-13.066666666666666,2.1333333333333333,-3.977777777777778,4.288888888888889,-2.911111111111111,-6.288888888888889,13.755555555555556,2.488888888888889,9.11111111111111,11.955555555555556,5.8
2020-09-23 16:08:00,7.822222222222222,-13.044444444444444,2.2888888888888888,-3.911111111111111,4.2444444444444445,-3.022222222222222,-6.333333333333333,13.71111111111111,2.533333333333333,9.333333333333334,11.933333333333334,5.933333333333334
2020-09-23 16:09:00,8.0,-13.022222222222222,2.4444444444444446,-3.8222222222222224,4.2444444444444445,-3.111111111111111,-6.355555555555555,13.644444444444444,2.6,9.533333333333333,11.911111111111111,6.066666666666666
2020-09-23 16:10:00,8.155555555555555,-12.955555555555556,2.5555555555555554,-3.7111111111111112,4.2,-3.2222222222222223,-6.4,13.6,2.688888888888889,9.71111111111111,11.88888888888889,6.222222222222222
2020-09-23 16:11:00,8.28888888888889,-12.933333333333334,2.6222222222222222,-3.6222222222222222,4.155555555555556,-3.311111111111111,-6.4222222222222225,13.511111111111111,2.7777777777777777,9.866666666666667,11.844444444444445,6.355555555555555
2020-09-23 16:12:00,8.4,-12.933333333333334,2.7111111111111112,-3.533333333333333,4.088888888888889,-3.3555555555555556,-6.444444444444445,13.4,2.8666666666666667,10.044444444444444,11.8,6.488888888888889
2020-09-23 16:13:00,8.488888888888889,-12.955555555555556,2.7555555555555555,-3.4444444444444446,4.0,-3.3777777777777778,-6.4222222222222225,13.266666666666667,2.9555555555555557,10.2,11.733333333333333,6.622222222222222
2020-09-23 16:14:00,8.6,-12.977777777777778,2.7777777777777777,-3.3333333333333335,3.888888888888889,-3.3555555555555556,-6.4,13.133333333333333,3.066666666666667,10.333333333333334,11.644444444444444,6.777777777777778
2020-09-23 16:15:00,8.666666666666666,-13.022222222222222,2.7777777777777777,-3.2666666666666666,3.8,-3.311111111111111,-6.333333333333333,13.022222222222222,3.1555555555555554,10.444444444444445,11.577777777777778,6.933333333333334
2020-09-23 16:16:00,8.733333333333333,-13.066666666666666,2.8,-3.2,3.7555555555555555,-3.2666666666666666,-6.311111111111111,12.955555555555556,3.2,10.533333333333333,11.533333333333333,7.088888888888889
2020-09-23 16:17:00,8.822222222222223,-13.155555555555555,2.8222222222222224,-3.1333333333333333,3.7111111111111112,-3.2666666666666666,-6.288888888888889,12.844444444444445,3.2222222222222223,10.6,11.466666666666667,7.266666666666667
2020-09-23 16:18:00,8.911111111111111,-13.266666666666667,2.8222222222222224,-3.066666666666667,3.688888888888889,-3.2222222222222223,-6.288888888888889,12.777777777777779,3.2222222222222223,10.622222222222222,11.4,7.444444444444445
2020-09-23 16:19:00,9.022222222222222,-13.377777777777778,2.8444444444444446,-3.0,3.6444444444444444,-3.2222222222222223,-6.311111111111111,12.688888888888888,3.2222222222222223,10.6,11.311111111111112,7.644444444444445
2020-09-23 16:20:00,9.088888888888889,-13.444444444444445,2.8666666666666667,-2.888888888888889,3.577777777777778,-3.2222222222222223,-6.288888888888889,12.6,3.2,10.6,11.244444444444444,7.888888888888889
2020-09-23 16:21:00,9.133333333333333,-13.488888888888889,2.8666666666666667,-2.7777777777777777,3.511111111111111,-3.2222222222222223,-6.288888888888889,12.533333333333333,3.1777777777777776,10.577777777777778,11.155555555555555,8.133333333333333
2020-09-23 16:22:00,9.177777777777777,-13.533333333333333,2.911111111111111,-2.6444444444444444,3.422222222222222,-3.1777777777777776,-6.311111111111111,12.444444444444445,3.1555555555555554,10.533333333333333,11.11111111111111,8.377777777777778
2020-09-23 16:23:00,9.244444444444444,-13.577777777777778,2.9555555555555557,-2.466666666666667,3.311111111111111,-3.1333333333333333,-6.333333333333333,12.355555555555556,3.1333333333333333,10.511111111111111,11.066666666666666,8.644444444444444
2020-09-23 16:24:00,9.266666666666667,-13.644444444444444,2.9555555555555557,-2.2666666666666666,3.1777777777777776,-3.0444444444444443,-6.355555555555555,12.266666666666667,3.111111111111111,10.466666666666667,11.044444444444444,8.933333333333334
2020-09-23 16:25:00,9.28888888888889,-13.755555555555556,2.933333333333333,-2.066666666666667,3.088888888888889,-2.933333333333333,-6.377777777777778,12.177777777777777,3.111111111111111,10.422222222222222,11.022222222222222,9.244444444444444
2020-09-23 16:26:00,9.28888888888889,-13.844444444444445,2.933333333333333,-1.8444444444444446,2.9555555555555557,-2.8,-6.377777777777778,12.11111111111111,3.111111111111111,10.4,10.977777777777778,9.533333333333333
2020-09-23 16:27:00,9.266666666666667,-13.955555555555556,2.933333333333333,-1.6222222222222222,2.8222222222222224,-2.6666666666666665,-6.4222222222222225,12.066666666666666,3.088888888888889,10.377777777777778,10.977777777777778,9.822222222222223
2020-09-23 16:28:00,9.2,-14.088888888888889,2.911111111111111,-1.4222222222222223,2.688888888888889,-2.511111111111111,-6.4222222222222225,12.066666666666666,3.0444444444444443,10.377777777777778,10.977777777777778,10.088888888888889
2020-09-23 16:29:00,9.155555555555555,-14.222222222222221,2.888888888888889,-1.2,2.5555555555555554,-2.4,-6.4222222222222225,12.11111111111111,3.0,10.422222222222222,10.977777777777778,10.355555555555556
2020-09-23 16:30:00,9.133333333333333,-14.311111111111112,2.8222222222222224,-0.9333333333333333,2.422222222222222,-2.311111111111111,-6.466666666666667,12.155555555555555,2.933333333333333,10.511111111111111,11.0,10.622222222222222
2020-09-23 16:31:00,9.133333333333333,-14.4,2.7111111111111112,-0.6888888888888889,2.2666666666666666,-2.2222222222222223,-6.466666666666667,12.2,2.8444444444444446,10.622222222222222,11.022222222222222,10.88888888888889
2020-09-23 16:32:00,9.133333333333333,-14.511111111111111,2.5555555555555554,-0.4,2.1333333333333333,-2.1333333333333333,-6.466666666666667,12.222222222222221,2.8,10.755555555555556,11.088888888888889,11.11111111111111
2020-09-23 16:33:00,9.088888888888889,-14.622222222222222,2.3777777777777778,-0.13333333333333333,2.022222222222222,-2.066666666666667,-6.466666666666667,12.266666666666667,2.7333333333333334,10.866666666666667,11.133333333333333,11.377777777777778
2020-09-23 16:34:00,9.0,-14.733333333333333,2.1555555555555554,0.1111111111111111,1.9111111111111112,-2.022222222222222,-6.488888888888889,12.311111111111112,2.6222222222222222,11.0,11.222222222222221,11.688888888888888
2020-09-23 16:35:00,8.88888888888889,-14.822222222222223,1.9555555555555555,0.3111111111111111,1.7777777777777777,-2.0,-6.555555555555555,12.333333333333334,2.533333333333333,11.11111111111111,11.266666666666667,12.0
2020-09-23 16:36:00,8.733333333333333,-14.911111111111111,1.711111111111111,0.4888888888888889,1.6,-2.022222222222222,-6.666666666666667,12.333333333333334,2.488888888888889,11.222222222222221,11.311111111111112,12.28888888888889
2020-09-23 16:37:00,8.577777777777778,-15.0,1.4444444444444444,0.6888888888888889,1.4222222222222223,-2.066666666666667,-6.7555555555555555,12.355555555555556,2.4444444444444446,11.333333333333334,11.355555555555556,12.577777777777778
2020-09-23 16:38:00,8.444444444444445,-15.11111111111111,1.1333333333333333,0.9333333333333333,1.288888888888889,-2.066666666666667,-6.8,12.355555555555556,2.3777777777777778,11.422222222222222,11.422222222222222,12.822222222222223
2020-09-23 16:39:00,8.266666666666667,-15.244444444444444,0.8666666666666667,1.2222222222222223,1.1111111111111112,-2.0444444444444443,-6.866666666666666,12.355555555555556,2.3333333333333335,11.511111111111111,11.488888888888889,13.066666666666666
2020-09-23 16:40:00,8.088888888888889,-15.355555555555556,0.6444444444444445,1.488888888888889,0.9555555555555556,-2.022222222222222,-6.911111111111111,12.377777777777778,2.2888888888888888,11.622222222222222,11.577777777777778,13.28888888888889
2020-09-23 16:41:00,7.911111111111111,-15.488888888888889,0.37777777777777777,1.7555555555555555,0.8222222222222222,-1.9777777777777779,-6.933333333333334,12.355555555555556,2.2444444444444445,11.733333333333333,11.688888888888888,13.488888888888889
2020-09-23 16:42:00,7.777777777777778,-15.6,0.13333333333333333,2.0444444444444443,0.7111111111111111,-1.9555555555555555,-6.977777777777778,12.28888888888889,2.1777777777777776,11.844444444444445,11.8,13.644444444444444
2020-09-23 16:43:00,7.666666666666667,-15.688888888888888,-0.08888888888888889,2.3555555555555556,0.6,-1.9555555555555555,-7.022222222222222,12.222222222222221,2.1555555555555554,11.933333333333334,11.955555555555556,13.777777777777779
2020-09-23 16:44:00,7.511111111111111,-15.8,-0.28888888888888886,2.7111111111111112,0.4888888888888889,-1.9333333333333333,-7.066666666666666,12.177777777777777,2.111111111111111,12.044444444444444,12.11111111111111,13.88888888888889
2020-09-23 16:45:00,7.333333333333333,-15.88888888888889,-0.4444444444444444,3.066666666666667,0.37777777777777777,-1.9111111111111112,-7.111111111111111,12.088888888888889,2.088888888888889,12.133333333333333,12.244444444444444,13.955555555555556
2020-09-23 16:46:00,7.177777777777778,-15.977777777777778,-0.6,3.3777777777777778,0.26666666666666666,-1.8666666666666667,-7.155555555555556,12.044444444444444,2.022222222222222,12.222222222222221,12.377777777777778,14.0
2020-09-23 16:47:00,7.022222222222222,-16.022222222222222,-0.8,3.688888888888889,0.15555555555555556,-1.8222222222222222,-7.222222222222222,12.0,1.9555555555555555,12.28888888888889,12.533333333333333,14.066666666666666
2020-09-23 16:48:00,6.866666666666666,-16.022222222222222,-1.0222222222222221,4.0,0.022222222222222223,-1.7777777777777777,-7.266666666666667,11.977777777777778,1.8888888888888888,12.355555555555556,12.71111111111111,14.155555555555555
2020-09-23 16:49:00,6.711111111111111,-16.0,-1.2,4.355555555555555,-0.1111111111111111,-1.7333333333333334,-7.311111111111111,11.955555555555556,1.8222222222222222,12.444444444444445,12.88888888888889,14.2
2020-09-23 16:50:00,6.533333333333333,-15.977777777777778,-1.3555555555555556,4.688888888888889,-0.24444444444444444,-1.6888888888888889,-7.377777777777778,11.955555555555556,1.711111111111111,12.511111111111111,13.022222222222222,14.244444444444444
2020-09-23 16:51:00,6.377777777777778,-16.0,-1.511111111111111,4.977777777777778,-0.37777777777777777,-1.6666666666666667,-7.4222222222222225,11.955555555555556,1.6222222222222222,12.577777777777778,13.155555555555555,14.28888888888889
2020-09-23 16:52:00,6.222222222222222,-16.044444444444444,-1.6444444444444444,5.266666666666667,-0.5555555555555556,-1.6444444444444444,-7.488888888888889,11.955555555555556,1.511111111111111,12.622222222222222,13.266666666666667,14.377777777777778
2020-09-23 16:53:00,6.088888888888889,-16.08888888888889,-1.7555555555555555,5.555555555555555,-0.6888888888888889,-1.6,-7.5777777777777775,11.911111111111111,1.4,12.644444444444444,13.4,14.466666666666667
2020-09-23 16:54:00,5.955555555555556,-16.11111111111111,-1.8222222222222222,5.844444444444444,-0.8222222222222222,-1.6,-7.688888888888889,11.844444444444445,1.2666666666666666,12.666666666666666,13.555555555555555,14.555555555555555
2020-09-23 16:55:00,5.8,-16.133333333333333,-1.8444444444444446,6.155555555555556,-0.9555555555555556,-1.5777777777777777,-7.822222222222222,11.755555555555556,1.1111111111111112,12.666666666666666,13.71111111111111,14.644444444444444
2020-09-23 16:56:00,5.666666666666667,-16.133333333333333,-1.8444444444444446,6.444444444444445,-1.1111111111111112,-1.5777777777777777,-8.0,11.666666666666666,0.9555555555555556,12.666666666666666,13.844444444444445,14.755555555555556
2020-09-23 16:57:00,5.555555555555555,-16.11111111111111,-1.8666666666666667,6.733333333333333,-1.288888888888889,-1.5777777777777777,-8.133333333333333,11.555555555555555,0.7555555555555555,12.688888888888888,13.955555555555556,14.88888888888889
2020-09-23 16:58:00,5.444444444444445,-16.066666666666666,-1.8666666666666667,7.022222222222222,-1.4444444444444444,-1.5777777777777777,-8.266666666666667,11.444444444444445,0.5555555555555556,12.733333333333333,14.11111111111111,15.022222222222222
2020-09-23 16:59:00,5.333333333333333,-16.022222222222222,-1.8888888888888888,7.288888888888889,-1.5777777777777777,-1.6,-8.377777777777778,11.333333333333334,0.3333333333333333,12.777777777777779,14.28888888888889,15.177777777777777
2020-09-23 17:00:00,5.222222222222222,-15.933333333333334,-1.9111111111111112,7.555555555555555,-1.711111111111111,-1.6444444444444444,-8.511111111111111,11.222222222222221,0.13333333333333333,12.8,14.466666666666667,15.311111111111112
2020-09-23 17:01:00,5.111111111111111,-15.88888888888889,-1.9555555555555555,7.822222222222222,-1.8444444444444446,-1.6444444444444444,-8.644444444444444,11.066666666666666,-0.06666666666666667,12.822222222222223,14.622222222222222,15.488888888888889
2020-09-23 17:02:00,5.0,-15.844444444444445,-2.0444444444444443,8.088888888888889,-2.0,-1.6444444444444444,-8.822222222222223,10.955555555555556,-0.2222222222222222,12.822222222222223,14.8,15.622222222222222
2020-09-23 17:03:00,4.888888888888889,-15.8,-2.1333333333333333,8.355555555555556,-2.1555555555555554,-1.6888888888888889,-8.977777777777778,10.8,-0.37777777777777777,12.822222222222223,15.0,15.755555555555556
2020-09-23 17:04:00,4.7555555555555555,-15.733333333333333,-2.2444444444444445,8.622222222222222,-2.2666666666666666,-1.7333333333333334,-9.133333333333333,10.688888888888888,-0.5333333333333333,12.822222222222223,15.2,15.866666666666667
2020-09-23 17:05:00,4.644444444444445,-15.71111111111111,-2.3777777777777778,8.866666666666667,-2.3777777777777778,-1.8,-9.28888888888889,10.577777777777778,-0.6444444444444445,12.777777777777779,15.422222222222222,15.933333333333334
2020-09-23 17:06:00,4.511111111111111,-15.688888888888888,-2.533333333333333,9.088888888888889,-2.511111111111111,-1.8444444444444446,-9.422222222222222,10.444444444444445,-0.7555555555555555,12.755555555555556,15.666666666666666,15.977777777777778
2020-09-23 17:07:00,4.377777777777778,-15.622222222222222,-2.7333333333333334,9.311111111111112,-2.6444444444444444,-1.9111111111111112,-9.533333333333333,10.333333333333334,-0.8888888888888888,12.777777777777779,15.911111111111111,16.066666666666666
2020-09-23 17:08:00,4.222222222222222,-15.555555555555555,-2.977777777777778,9.533333333333333,-2.7555555555555555,-1.9555555555555555,-9.6,10.244444444444444,-1.0,12.777777777777779,16.11111111111111,16.11111111111111
2020-09-23 17:09:00,4.111111111111111,-15.444444444444445,-3.2222222222222223,9.733333333333333,-2.8444444444444446,-2.022222222222222,-9.622222222222222,10.177777777777777,-1.0666666666666667,12.777777777777779,16.31111111111111,16.177777777777777
2020-09-23 17:10:00,4.044444444444444,-15.311111111111112,-3.466666666666667,9.88888888888889,-2.977777777777778,-2.1333333333333333,-9.644444444444444,10.133333333333333,-1.1555555555555554,12.777777777777779,16.488888888888887,16.244444444444444
2020-09-23 17:11:00,3.977777777777778,-15.2,-3.688888888888889,10.0,-3.066666666666667,-2.2444444444444445,-9.666666666666666,10.066666666666666,-1.2444444444444445,12.755555555555556,16.711111111111112,16.333333333333332
2020-09-23 17:12:00,3.933333333333333,-15.11111111111111,-3.933333333333333,10.066666666666666,-3.1333333333333333,-2.3777777777777778,-9.666666666666666,9.977777777777778,-1.3333333333333333,12.755555555555556,16.933333333333334,16.377777777777776
2020-09-23 17:13:00,3.911111111111111,-15.022222222222222,-4.155555555555556,10.11111111111111,-3.2,-2.5555555555555554,-9.666666666666666,9.844444444444445,-1.3777777777777778,12.755555555555556,17.155555555555555,16.444444444444443
2020-09-23 17:14:00,3.888888888888889,-14.933333333333334,-4.377777777777778,10.133333333333333,-3.2444444444444445,-2.7111111111111112,-9.644444444444444,9.688888888888888,-1.4222222222222223,12.71111111111111,17.377777777777776,16.511111111111113
2020-09-23 17:15:00,3.8666666666666667,-14.866666666666667,-4.5777777777777775,10.155555555555555,-3.2888888888888888,-2.8222222222222224,-9.6,9.511111111111111,-1.4666666666666666,12.644444444444444,17.57777777777778,16.555555555555557
2020-09-23 17:16:00,3.8222222222222224,-14.844444444444445,-4.7555555555555555,10.2,-3.3555555555555556,-2.933333333333333,-9.6,9.333333333333334,-1.511111111111111,12.555555555555555,17.733333333333334,16.57777777777778
2020-09-23 17:17:00,3.7777777777777777,-14.8,-4.911111111111111,10.2,-3.466666666666667,-3.0,-9.622222222222222,9.2,-1.5555555555555556,12.444444444444445,17.88888888888889,16.644444444444446
2020-09-23 17:18:00,3.7555555555555555,-14.733333333333333,-5.066666666666666,10.2,-3.5555555555555554,-3.066666666666667,-9.666666666666666,9.044444444444444,-1.5555555555555556,12.377777777777778,18.08888888888889,16.68888888888889
2020-09-23 17:19:00,3.7777777777777777,-14.622222222222222,-5.177777777777778,10.244444444444444,-3.6444444444444444,-3.111111111111111,-9.71111111111111,8.866666666666667,-1.5555555555555556,12.266666666666667,18.288888888888888,16.733333333333334
2020-09-23 17:20:00,3.7777777777777777,-14.511111111111111,-5.311111111111111,10.311111111111112,-3.7111111111111112,-3.1333333333333333,-9.71111111111111,8.71111111111111,-1.5333333333333334,12.133333333333333,18.533333333333335,16.77777777777778
2020-09-23 17:21:00,3.8222222222222224,-14.422222222222222,-5.4222222222222225,10.377777777777778,-3.7777777777777777,-3.111111111111111,-9.71111111111111,8.577777777777778,-1.5555555555555556,12.022222222222222,18.755555555555556,16.844444444444445
2020-09-23 17:22:00,3.8666666666666667,-14.355555555555556,-5.533333333333333,10.4,-3.8444444444444446,-3.0444444444444443,-9.733333333333333,8.422222222222222,-1.5777777777777777,11.911111111111111,18.955555555555556,16.88888888888889
2020-09-23 17:23:00,3.8666666666666667,-14.244444444444444,-5.644444444444445,10.422222222222222,-3.9555555555555557,-2.977777777777778,-9.777777777777779,8.244444444444444,-1.6,11.844444444444445,19.11111111111111,16.977777777777778
2020-09-23 17:24:00,3.911111111111111,-14.133333333333333,-5.7555555555555555,10.4,-4.066666666666666,-2.911111111111111,-9.777777777777779,8.022222222222222,-1.6222222222222222,11.755555555555556,19.288888888888888,17.022222222222222
2020-09-23 17:25:00,3.9555555555555557,-14.044444444444444,-5.911111111111111,10.422222222222222,-4.2,-2.8444444444444446,-9.755555555555556,7.7555555555555555,-1.6,11.666666666666666,19.466666666666665,17.044444444444444
2020-09-23 17:26:00,4.0,-13.933333333333334,-6.066666666666666,10.422222222222222,-4.355555555555555,-2.8,-9.755555555555556,7.488888888888889,-1.6222222222222222,11.6,19.622222222222224,17.066666666666666
2020-09-23 17:27:00,4.0,-13.844444444444445,-6.266666666666667,10.4,-4.533333333333333,-2.7111111111111112,-9.71111111111111,7.266666666666667,-1.6,11.488888888888889,19.8,17.08888888888889
2020-09-23 17:28:00,3.977777777777778,-13.777777777777779,-6.444444444444445,10.355555555555556,-4.711111111111111,-2.6,-9.688888888888888,7.0,-1.6,11.377777777777778,19.977777777777778,17.11111111111111
2020-09-23 17:29:00,3.9555555555555557,-13.688888888888888,-6.6,10.311111111111112,-4.888888888888889,-2.488888888888889,-9.644444444444444,6.733333333333333,-1.6,11.244444444444444,20.155555555555555,17.133333333333333
2020-09-23 17:30:00,3.9555555555555557,-13.6,-6.8,10.222222222222221,-5.066666666666666,-2.3333333333333335,-9.644444444444444,6.488888888888889,-1.6,11.133333333333333,20.355555555555554,17.2
2020-09-23 17:31:00,3.911111111111111,-13.511111111111111,-7.022222222222222,10.133333333333333,-5.2444444444444445,-2.1777777777777776,-9.622222222222222,6.2444444444444445,-1.5777777777777777,11.022222222222222,20.555555555555557,17.244444444444444
2020-09-23 17:32:00,3.888888888888889,-13.466666666666667,-7.2444444444444445,10.022222222222222,-5.377777777777778,-2.0444444444444443,-9.577777777777778,6.022222222222222,-1.5555555555555556,10.911111111111111,20.77777777777778,17.266666666666666
2020-09-23 17:33:00,3.8666666666666667,-13.444444444444445,-7.444444444444445,9.911111111111111,-5.466666666666667,-1.8888888888888888,-9.555555555555555,5.777777777777778,-1.5333333333333334,10.777777777777779,21.0,17.288888888888888
2020-09-23 17:34:00,3.8444444444444446,-13.444444444444445,-7.644444444444445,9.755555555555556,-5.511111111111111,-1.7333333333333334,-9.533333333333333,5.511111111111111,-1.5555555555555556,10.644444444444444,21.177777777777777,17.333333333333332
2020-09-23 17:35:00,3.8,-13.488888888888889,-7.866666666666666,9.577777777777778,-5.555555555555555,-1.5333333333333334,-9.488888888888889,5.222222222222222,-1.5333333333333334,10.488888888888889,21.355555555555554,17.333333333333332
2020-09-23 17:36:00,3.7111111111111112,-13.533333333333333,-8.066666666666666,9.4,-5.555555555555555,-1.3555555555555556,-9.466666666666667,4.933333333333334,-1.5333333333333334,10.28888888888889,21.555555555555557,17.31111111111111
2020-09-23 17:37:00,3.6444444444444444,-13.555555555555555,-8.266666666666667,9.2,-5.533333333333333,-1.2222222222222223,-9.466666666666667,4.622222222222222,-1.511111111111111,10.088888888888889,21.755555555555556,17.244444444444444
2020-09-23 17:38:00,3.533333333333333,-13.533333333333333,-8.488888888888889,8.955555555555556,-5.511111111111111,-1.1111111111111112,-9.444444444444445,4.333333333333333,-1.488888888888889,9.911111111111111,21.91111111111111,17.155555555555555
2020-09-23 17:39:00,3.4444444444444446,-13.533333333333333,-8.733333333333333,8.666666666666666,-5.533333333333333,-1.0,-9.422222222222222,4.088888888888889,-1.488888888888889,9.777777777777779,22.044444444444444,17.044444444444444
2020-09-23 17:40:00,3.4,-13.555555555555555,-8.977777777777778,8.355555555555556,-5.511111111111111,-0.8888888888888888,-9.377777777777778,3.888888888888889,-1.4666666666666666,9.644444444444444,22.22222222222222,16.91111111111111
2020-09-23 17:41:00,3.3333333333333335,-13.6,-9.244444444444444,8.044444444444444,-5.488888888888889,-0.8,-9.311111111111112,3.7333333333333334,-1.4222222222222223,9.533333333333333,22.444444444444443,16.77777777777778
2020-09-23 17:42:00,3.2444444444444445,-13.644444444444444,-9.511111111111111,7.733333333333333,-5.4222222222222225,-0.7555555555555555,-9.266666666666667,3.6,-1.3333333333333333,9.4,22.68888888888889,16.644444444444446
2020-09-23 17:43:00,3.2,-13.733333333333333,-9.777777777777779,7.444444444444445,-5.333333333333333,-0.6888888888888889,-9.266666666666667,3.466666666666667,-1.2444444444444445,9.244444444444444,22.91111111111111,16.511111111111113
2020-09-23 17:44:00,3.1555555555555554,-13.822222222222223,-10.0,7.133333333333334,-5.222222222222222,-0.6222222222222222,-9.266666666666667,3.3333333333333335,-1.1111111111111112,9.11111111111111,23.133333333333333,16.355555555555554
2020-09-23 17:45:00,3.111111111111111,-13.955555555555556,-10.222222222222221,6.866666666666666,-5.155555555555556,-0.5333333333333333,-9.28888888888889,3.2,-1.0,9.022222222222222,23.377777777777776,16.22222222222222
2020-09-23 17:46:00,3.066666666666667,-14.044444444444444,-10.4,6.622222222222222,-5.111111111111111,-0.4888888888888889,-9.28888888888889,3.088888888888889,-0.8888888888888888,8.911111111111111,23.622222222222224,16.08888888888889
2020-09-23 17:47:00,3.022222222222222,-14.133333333333333,-10.533333333333333,6.377777777777778,-5.044444444444444,-0.4,-9.244444444444444,2.933333333333333,-0.7777777777777778,8.8,23.822222222222223,15.977777777777778
2020-09-23 17:48:00,2.933333333333333,-14.2,-10.644444444444444,6.133333333333334,-5.0,-0.26666666666666666,-9.2,2.8222222222222224,-0.6222222222222222,8.688888888888888,24.0,15.866666666666667
2020-09-23 17:49:00,2.888888888888889,-14.28888888888889,-10.777777777777779,5.888888888888889,-4.977777777777778,-0.13333333333333333,-9.133333333333333,2.6666666666666665,-0.4222222222222222,8.577777777777778,24.177777777777777,15.777777777777779
2020-09-23 17:50:00,2.8444444444444446,-14.377777777777778,-10.866666666666667,5.622222222222222,-4.955555555555556,0.022222222222222223,-9.11111111111111,2.488888888888889,-0.2222222222222222,8.511111111111111,24.31111111111111,15.688888888888888
2020-09-23 17:51:00,2.8222222222222224,-14.444444444444445,-10.933333333333334,5.355555555555555,-4.933333333333334,0.13333333333333333,-9.088888888888889,2.311111111111111,-0.06666666666666667,8.422222222222222,24.42222222222222,15.6
2020-09-23 17:52:00,2.8222222222222224,-14.511111111111111,-10.955555555555556,5.088888888888889,-4.888888888888889,0.26666666666666666,-9.11111111111111,2.1333333333333333,0.1111111111111111,8.28888888888889,24.488888888888887,15.488888888888889
2020-09-23 17:53:00,2.8444444444444446,-14.622222222222222,-10.977777777777778,4.8,-4.888888888888889,0.37777777777777777,-9.133333333333333,1.9333333333333333,0.24444444444444444,8.155555555555555,24.57777777777778,15.377777777777778
2020-09-23 17:54:00,2.8222222222222224,-14.733333333333333,-10.955555555555556,4.533333333333333,-4.911111111111111,0.4666666666666667,-9.177777777777777,1.7555555555555555,0.3333333333333333,8.022222222222222,24.666666666666668,15.244444444444444
2020-09-23 17:55:00,2.8,-14.822222222222223,-10.911111111111111,4.266666666666667,-4.888888888888889,0.5555555555555556,-9.266666666666667,1.5333333333333334,0.4444444444444444,7.911111111111111,24.77777777777778,15.066666666666666
2020-09-23 17:56:00,2.7777777777777777,-14.866666666666667,-10.866666666666667,4.044444444444444,-4.866666666666666,0.6222222222222222,-9.355555555555556,1.3333333333333333,0.6,7.8,24.88888888888889,14.844444444444445
2020-09-23 17:57:00,2.7111111111111112,-14.88888888888889,-10.844444444444445,3.8222222222222224,-4.888888888888889,0.6888888888888889,-9.444444444444445,1.1555555555555554,0.7555555555555555,7.644444444444445,24.977777777777778,14.666666666666666
2020-09-23 17:58:00,2.6444444444444444,-14.933333333333334,-10.844444444444445,3.6444444444444444,-4.911111111111111,0.7555555555555555,-9.533333333333333,0.9777777777777777,0.8666666666666667,7.488888888888889,25.11111111111111,14.466666666666667
2020-09-23 17:59:00,2.577777777777778,-14.955555555555556,-10.822222222222223,3.511111111111111,-4.911111111111111,0.8,-9.622222222222222,0.8,0.9555555555555556,7.355555555555555,25.266666666666666,14.28888888888889
2020-09-23 18:00:00,2.511111111111111,-14.955555555555556,-10.8,3.3333333333333335,-4.911111111111111,0.8222222222222222,-9.71111111111111,0.6666666666666666,1.0444444444444445,7.222222222222222,25.444444444444443,14.133333333333333
2020-09-23 18:01:00,2.422222222222222,-14.955555555555556,-10.8,3.1777777777777776,-4.888888888888889,0.8666666666666667,-9.777777777777779,0.5555555555555556,1.1555555555555554,7.088888888888889,25.644444444444446,13.977777777777778
2020-09-23 18:02:00,2.3333333333333335,-14.977777777777778,-10.822222222222223,3.066666666666667,-4.866666666666666,0.8666666666666667,-9.822222222222223,0.4,1.2666666666666666,6.955555555555556,25.844444444444445,13.777777777777779
2020-09-23 18:03:00,2.2222222222222223,-15.0,-10.822222222222223,2.933333333333333,-4.866666666666666,0.9111111111111111,-9.822222222222223,0.24444444444444444,1.3333333333333333,6.8,26.0,13.577777777777778
2020-09-23 18:04:00,2.066666666666667,-15.044444444444444,-10.866666666666667,2.7555555555555555,-4.888888888888889,0.9555555555555556,-9.844444444444445,0.08888888888888889,1.4222222222222223,6.666666666666667,26.11111111111111,13.355555555555556
2020-09-23 18:05:00,1.9333333333333333,-15.11111111111111,-10.866666666666667,2.6,-4.888888888888889,0.9777777777777777,-9.866666666666667,-0.08888888888888889,1.488888888888889,6.5777777777777775,26.22222222222222,13.177777777777777
2020-09-23 18:06:00,1.8,-15.155555555555555,-10.88888888888889,2.4444444444444446,-4.844444444444444,1.0,-9.88888888888889,-0.24444444444444444,1.5777777777777777,6.466666666666667,26.333333333333332,12.977777777777778
2020-09-23 18:07:00,1.6222222222222222,-15.177777777777777,-10.88888888888889,2.3333333333333335,-4.7555555555555555,0.9777777777777777,-9.866666666666667,-0.35555555555555557,1.6666666666666667,6.377777777777778,26.444444444444443,12.777777777777779
2020-09-23 18:08:00,1.4444444444444444,-15.244444444444444,-10.866666666666667,2.1777777777777776,-4.644444444444445,0.9333333333333333,-9.822222222222223,-0.4444444444444444,1.7555555555555555,6.288888888888889,26.555555555555557,12.577777777777778
